x	y	z	U	V	W	Ro	P	
0.136522	0.356585	1.5393	0.780491	-0.366893	0.238235	775.473	-1122.63	
0.124768	0.391977	1.48011	0.509551	-0.310848	0.477661	913.162	-434.19	
0.128407	0.39028	1.52715	0.543922	-0.301293	0.305352	805.257	-973.713	
0.160712	0.10809	1.01232	0.601853	0.110842	0.08435	1600.32	3001.59	
0.166054	0.107911	1.04561	0.663688	0.143019	0.0597123	1540.8	2704.02	
0.165218	0.107829	1.07778	0.629159	0.12959	0.036996	1553.76	2768.79	
0.165691	0.107759	1.11055	0.614891	0.128734	0.0404834	1572.3	2861.5	
0.16634	0.140939	1.01231	0.685508	0.153548	0.0567404	1326.26	1631.31	
0.176083	0.142693	1.04804	0.869207	0.166327	0.0703512	1284.5	1422.52	
0.175547	0.14229	1.08006	0.836924	0.143357	0.0602257	1297.71	1488.55	
0.177366	0.142404	1.11265	0.854279	0.138692	0.0630601	1304.53	1522.65	
0.210674	0.109173	1.01109	0.652155	0.0725306	-0.00484729	1461.14	2305.71	
0.22204	0.108849	1.04273	0.757761	0.105608	-0.0420035	1431.94	2159.71	
0.218931	0.10821	1.07487	0.690217	0.0868964	-0.0386171	1458.15	2290.76	
0.21701	0.107972	1.10839	0.627362	0.0897032	0.0262288	1496.58	2482.91	
0.215992	0.142815	1.01108	0.769422	0.162311	-0.0391553	1249.58	1247.89	
0.232715	0.143925	1.04474	0.963677	0.125358	-0.0641866	1248.71	1243.54	
0.230316	0.14276	1.07734	0.91841	0.0963832	-0.0223963	1254.21	1271.04	
0.233087	0.142163	1.11059	0.953411	0.0629882	0.0212589	1271.96	1359.79	
0.260962	0.11305	0.99412	0.520211	0.103191	-0.243147	1094.84	474.194	
0.274004	0.10983	1.03555	0.601511	0.0673472	-0.219064	1326.06	1630.32	
0.277901	0.108002	1.07219	0.724184	0.0479771	-0.119842	1365.98	1829.89	
0.272439	0.108165	1.10594	0.59254	0.0342645	-0.0569808	1405.65	2028.25	
0.268797	0.14524	1.00055	0.790647	0.161512	-0.247191	1020.66	103.303	
0.287129	0.143008	1.0423	0.89483	0.0625392	-0.166568	1207.08	1035.41	
0.290138	0.141052	1.07633	0.987594	0.0014253	-0.107009	1182.78	913.891	
0.294169	0.139738	1.1094	1.06998	-0.0875143	-0.0357526	1208.9	1044.52	
0.167059	0.107882	1.14236	0.628798	0.131918	0.0599666	1570.86	2854.31	
0.167056	0.10774	1.17513	0.633154	0.101913	0.0873362	1553.69	2768.46	
0.167396	0.108266	1.20734	0.650385	0.114595	0.0750905	1526.11	2630.55	
0.167644	0.108866	1.23993	0.664143	0.134678	0.041747	1489.31	2446.54	
0.167518	0.109496	1.2735	0.668537	0.157508	0.0186221	1449.03	2245.13	
0.178412	0.141818	1.14418	0.854746	0.122041	0.0841531	1313.56	1567.78	
0.176954	0.142167	1.17596	0.808167	0.116471	0.10066	1312.69	1563.46	
0.177835	0.142621	1.20783	0.83452	0.127149	0.0955261	1302.78	1513.91	
0.178586	0.14328	1.24027	0.859791	0.151862	0.0731089	1272.25	1361.26	
0.17981	0.144154	1.27471	0.90197	0.19693	0.0893953	1221.43	1107.14	
0.22179	0.108049	1.14023	0.713276	0.0497015	0.040847	1489.15	2445.76	
0.220483	0.107318	1.17255	0.695274	0.017542	0.0636555	1491.38	2456.91	
0.2216	0.108084	1.20492	0.723447	0.0262832	0.0604185	1455.33	2276.66	
0.221733	0.108936	1.2374	0.736493	0.0533489	0.0480411	1402.63	2013.15	
0.219524	0.110029	1.27186	0.696951	0.101929	0.0808483	1350.36	1751.81	
0.23565	0.14177	1.14205	0.979504	0.0410662	0.0560001	1292.93	1464.64	
0.232636	0.141647	1.17341	0.911755	0.0248172	0.0637152	1298.75	1493.74	
0.233915	0.142394	1.20535	0.943093	0.0345253	0.0793264	1283.95	1419.75	
0.234645	0.143378	1.23792	0.969484	0.0660063	0.0847206	1243.21	1216.04	
0.23585	0.144544	1.27286	1.01225	0.11989	0.115592	1187.1	935.517	
0.278052	0.107669	1.13846	0.713841	-0.0030153	0.00464746	1429.19	2145.96	
0.277912	0.107068	1.17148	0.70477	-0.0434826	0.0713212	1428.32	2141.6	
0.278023	0.108073	1.20393	0.713211	-0.0312977	0.0922498	1383.23	1916.13	
0.279109	0.109215	1.2371	0.742623	-0.00139011	0.0937266	1314.92	1574.6	
0.275654	0.110863	1.27117	0.69906	0.0537842	0.0956191	1236.39	1181.96	
0.296812	0.139417	1.14125	1.10913	-0.111626	0.0237588	1232.33	1161.63	
0.292608	0.140117	1.17216	1.00001	-0.089462	0.0592775	1253.37	1266.84	
0.294131	0.140948	1.20427	1.03874	-0.0834132	0.0926929	1231.54	1157.72	
0.295027	0.142315	1.23681	1.05691	-0.0475681	0.0968261	1189.04	945.192	
0.297048	0.143544	1.27184	1.11031	-0.0048659	0.136166	1108	540.014	
0.169967	0.111059	1.30882	0.703426	0.208747	0.0872575	1352.91	1764.53	
0.168883	0.112375	1.34791	0.701374	0.257637	0.245479	1246	1229.98	
0.169307	0.114718	1.39048	0.732451	0.293999	0.420603	1111.55	557.77	
0.182526	0.14785	1.3526	0.971719	0.317197	0.389152	1056.76	283.813	
0.181174	0.145602	1.3128	0.902475	0.266644	0.239032	1141.38	706.91	
0.223818	0.112152	1.30797	0.759525	0.14082	0.16536	1232.36	1161.78	
0.221378	0.113433	1.34768	0.729703	0.194268	0.296088	1129.63	648.133	
0.220123	0.116246	1.39044	0.707045	0.226599	0.421975	1005.21	26.0315	
0.279451	0.113049	1.30758	0.742291	0.11362	0.195058	1130.71	653.543	
0.277048	0.114735	1.3473	0.698432	0.171066	0.313566	1018.58	92.8902	
0.273987	0.117915	1.38989	0.639216	0.213081	0.431688	904.641	-476.795	
0.217876	0.118884	1.4347	0.685888	0.230802	0.452971	941.682	-291.592	
0.269189	0.121929	1.43179	0.585107	0.257738	0.390549	827.362	-863.188	
0.170908	0.117262	1.43611	0.738198	0.29805	0.492265	990.855	-45.7247	
0.17055	0.118792	1.48493	0.666395	0.295707	0.47246	911.115	-444.426	
0.171475	0.122189	1.53671	0.559671	0.331825	0.381352	815.41	-922.949	
0.215191	0.120029	1.48104	0.627724	0.202317	0.425206	932.704	-336.479	
0.212338	0.123288	1.53265	0.492927	0.275744	0.419233	879.963	-600.187	
0.262139	0.124651	1.47733	0.558796	0.263404	0.403233	861.693	-691.537	
0.254398	0.128172	1.52156	0.560421	0.299049	0.39208	904.388	-478.062	
0.172285	0.171692	1.01303	0.751957	0.11594	0.0663261	1286.57	1432.86	
0.171463	0.202866	1.01326	0.748301	0.0617234	0.0698786	1244.7	1223.48	
0.172394	0.234794	1.01377	0.78009	-0.00981647	0.0833515	1211.85	1059.26	
0.172867	0.267509	1.01391	0.796158	-0.106244	0.0880983	1197.2	986.009	
